ATTRIBUTES:

Attribute #1:
Attribute #2:Test
Attribute #3:dev1
Attribute #4:PASSED
SETUP:MOSFET  12/05/2023  00:00:52
DATE:12/05/2023
TIME:00:00:52

CONDITIONS:

ID:	D	
UNIT:	SMU1	
MODE: STEP	
START:	0	
STOP:	5	
PNTS:	6	
STEP:	1

ID:	G	
UNIT:	SMU3	
MODE: SWEEP	
START:	-0.1	
STOP:	0.7	
PNTS:	81	
STEP:	0.01

ID:	S	
UNIT:	SMU4	
START:	0	
STOP:	1	
PNTS:	1	
	STEP:	0

DATA:  MOSFET  12/05/2023  00:00:52

ID	ID2	ID3	ID4	ID5	ID6	
1.12650000E-007	3.66590000E-005	4.21800000E-005	4.47390000E-005	4.69890000E-005	4.90540000E-005	
2.00500000E-008	3.87500000E-005	4.43440000E-005	4.68790000E-005	4.92840000E-005	5.14050000E-005	
9.93970000E-008	4.09390000E-005	4.66240000E-005	4.92500000E-005	5.16590000E-005	5.38250000E-005	
1.19950000E-007	4.32040000E-005	4.89690000E-005	5.16290000E-005	5.41400000E-005	5.63340000E-005	
4.47000000E-008	4.57390000E-005	5.15800000E-005	5.42550000E-005	5.68380000E-005	5.90850000E-005	
1.29400000E-007	4.82680000E-005	5.42080000E-005	5.70750000E-005	5.96190000E-005	6.19440000E-005	
4.28500000E-008	5.11000000E-005	5.71550000E-005	5.99340000E-005	6.27040000E-005	6.50700000E-005	
1.41040000E-007	5.39850000E-005	6.01240000E-005	6.30210000E-005	6.57740000E-005	6.81880000E-005	
5.38490000E-008	5.70790000E-005	6.32780000E-005	6.62500000E-005	6.91040000E-005	7.15930000E-005	
1.52950000E-007	6.02290000E-005	6.65750000E-005	6.95030000E-005	7.24490000E-005	7.49900000E-005	
6.21470000E-008	6.35460000E-005	6.99650000E-005	7.31090000E-005	7.60440000E-005	7.86590000E-005	
1.77400000E-007	6.71110000E-005	7.36450000E-005	7.67220000E-005	7.98630000E-005	8.25230000E-005	
6.03980000E-008	7.07990000E-005	7.74080000E-005	8.06600000E-005	8.37700000E-005	8.64830000E-005	
1.71250000E-007	7.46140000E-005	8.13750000E-005	8.46350000E-005	8.78680000E-005	9.06620000E-005	
6.38740000E-007	7.86740000E-005	8.55470000E-005	8.88560000E-005	9.21490000E-005	9.50170000E-005	
7.93430000E-007	8.26600000E-005	8.96190000E-005	9.31170000E-005	9.64180000E-005	9.93790000E-005	
2.50640000E-007	8.71380000E-005	9.41600000E-005	9.75840000E-005	1.01120000E-004	1.04130000E-004	
1.60600000E-007	9.15300000E-005	9.87090000E-005	1.02300000E-004	1.05600000E-004	1.08600000E-004	
1.85700000E-007	9.61910000E-005	1.03520000E-004	1.06900000E-004	1.10550000E-004	1.13650000E-004	
1.06900000E-007	1.01020000E-004	1.08050000E-004	1.12000000E-004	1.15600000E-004	1.18850000E-004	
2.06990000E-007	1.05850000E-004	1.13300000E-004	1.17100000E-004	1.21000000E-004	1.24300000E-004	
1.28400000E-007	1.10900000E-004	1.18500000E-004	1.22550000E-004	1.26400000E-004	1.29700000E-004	
1.56400000E-007	1.16150000E-004	1.23900000E-004	1.27900000E-004	1.31950000E-004	1.35400000E-004	
1.91950000E-007	1.21600000E-004	1.29450000E-004	1.33600000E-004	1.37650000E-004	1.41200000E-004	
1.35750000E-007	1.27350000E-004	1.35250000E-004	1.39600000E-004	1.43650000E-004	1.47300000E-004	
2.15100000E-007	1.33200000E-004	1.41250000E-004	1.45500000E-004	1.49850000E-004	1.53500000E-004	
1.34350000E-007	1.39100000E-004	1.47400000E-004	1.51850000E-004	1.56100000E-004	1.59850000E-004	
1.87090000E-007	1.45300000E-004	1.53650000E-004	1.58200000E-004	1.62600000E-004	1.66500000E-004	
2.02290000E-007	1.51500000E-004	1.60050000E-004	1.64650000E-004	1.69200000E-004	1.73100000E-004	
1.67500000E-007	1.57900000E-004	1.66600000E-004	1.71400000E-004	1.75950000E-004	1.79950000E-004	
2.27050000E-007	1.64800000E-004	1.73550000E-004	1.78300000E-004	1.83050000E-004	1.87200000E-004	
1.52600000E-007	1.71350000E-004	1.80400000E-004	1.85400000E-004	1.90150000E-004	1.94400000E-004	
2.34500000E-007	1.78500000E-004	1.87600000E-004	1.92650000E-004	1.97600000E-004	2.01950000E-004	
2.08540000E-007	1.85600000E-004	1.94950000E-004	2.00100000E-004	2.05060000E-004	2.09450000E-004	
1.84050000E-007	1.92960000E-004	2.02400000E-004	2.07750000E-004	2.12800000E-004	2.17350000E-004	
2.23950000E-007	2.00300000E-004	2.09910000E-004	2.15250000E-004	2.20550000E-004	2.25100000E-004	
1.68200000E-007	2.07900000E-004	2.17750000E-004	2.23350000E-004	2.28500000E-004	2.33260000E-004	
2.47400000E-007	2.15750000E-004	2.25800000E-004	2.31360000E-004	2.36800000E-004	2.41650000E-004	
2.06350000E-007	2.23800000E-004	2.34000000E-004	2.39800000E-004	2.45350000E-004	2.50150000E-004	
2.22190000E-007	2.31950000E-004	2.42300000E-004	2.48250000E-004	2.53800000E-004	2.58910000E-004	
2.64350000E-007	2.40400000E-004	2.51050000E-004	2.56960000E-004	2.62750000E-004	2.67800000E-004	
2.18290000E-007	2.48600000E-004	2.59460000E-004	2.65700000E-004	2.71390000E-004	2.76600000E-004	
2.80490000E-007	2.57450000E-004	2.68400000E-004	2.74660000E-004	2.80710000E-004	2.86000000E-004	
2.13000000E-007	2.66250000E-004	2.77400000E-004	2.83850000E-004	2.89950000E-004	2.95300000E-004	
2.63450000E-007	2.75450000E-004	2.86650000E-004	2.93360000E-004	2.99450000E-004	3.05000000E-004	
2.58190000E-007	2.84660000E-004	2.96250000E-004	3.02850000E-004	3.09200000E-004	3.14760000E-004	
2.27000000E-007	2.94060000E-004	3.05850000E-004	3.12700000E-004	3.19050000E-004	3.24800000E-004	
2.67700000E-007	3.03550000E-004	3.15400000E-004	3.22300000E-004	3.28900000E-004	3.34800000E-004	
2.15450000E-007	3.13250000E-004	3.25400000E-004	3.32500000E-004	3.39150000E-004	3.45160000E-004	
2.58990000E-007	3.23150000E-004	3.35500000E-004	3.42700000E-004	3.49550000E-004	3.55600000E-004	
2.50190000E-007	3.33200000E-004	3.46050000E-004	3.53250000E-004	3.60250000E-004	3.66360000E-004	
2.32200000E-007	3.43460000E-004	3.56350000E-004	3.64010000E-004	3.70860000E-004	3.77150000E-004	
2.56140000E-007	3.54100000E-004	3.67150000E-004	3.74750000E-004	3.82050000E-004	3.88460000E-004	
2.18250000E-007	3.64560000E-004	3.77950000E-004	3.85850000E-004	3.93050000E-004	3.99560000E-004	
2.66340000E-007	3.75200000E-004	3.88760000E-004	3.96850000E-004	4.04150000E-004	4.10900000E-004	
2.01540000E-007	3.86150000E-004	4.00010000E-004	4.08100000E-004	4.15700000E-004	4.22400000E-004	
1.85490000E-007	3.97210000E-004	4.11350000E-004	4.19860000E-004	4.27350000E-004	4.34310000E-004	

TEST RESULTS:  MOSFET  12/05/2023  00:00:52


