ATTRIBUTES:

Attribute #1:
Attribute #2:Test
Attribute #3:dev1
Attribute #4:PASSED
SETUP:MOSFET  12/04/2023  23:22:42
DATE:12/04/2023
TIME:23:22:42

CONDITIONS:

ID:	D	
UNIT:	SMU1	
MODE: SWEEP	
START:	0	
STOP:	5	
PNTS:	101	
STEP:	0.05

ID:	G	
UNIT:	SMU3	
MODE: STEP	
START:	0	
STOP:	0.7	
PNTS:	8	
STEP:	0.1

ID:	S	
UNIT:	SMU4	
START:	0	
STOP:	1	
PNTS:	1	
	STEP:	0

DATA:  MOSFET  12/04/2023  23:22:42

VD	ID	ID2	ID3	ID4	ID5	ID6	ID7	ID8	
1.00000000E+000	1.72840000E-005	2.71900000E-005	4.96040000E-005	8.72870000E-005	1.40800000E-004	2.11200000E-004	2.98600000E-004	4.02850000E-004	
1.05000000E+000	1.75600000E-005	2.75200000E-005	4.99540000E-005	8.75850000E-005	1.41250000E-004	2.11850000E-004	2.99450000E-004	4.03700000E-004	
1.10000000E+000	1.78200000E-005	2.77900000E-005	5.02890000E-005	8.80400000E-005	1.41800000E-004	2.12400000E-004	3.00110000E-004	4.04810000E-004	
1.15000000E+000	1.80350000E-005	2.80550000E-005	5.05240000E-005	8.83340000E-005	1.42150000E-004	2.12800000E-004	3.00750000E-004	4.05610000E-004	
1.20000000E+000	1.82740000E-005	2.83300000E-005	5.09100000E-005	8.86580000E-005	1.42550000E-004	2.13550000E-004	3.01600000E-004	4.06400000E-004	
1.25000000E+000	1.84700000E-005	2.85140000E-005	5.11240000E-005	8.90380000E-005	1.42950000E-004	2.13850000E-004	3.02110000E-004	4.07310000E-004	
1.30000000E+000	1.86700000E-005	2.87750000E-005	5.13850000E-005	8.92350000E-005	1.43250000E-004	2.14400000E-004	3.02700000E-004	4.07950000E-004	
1.35000000E+000	1.88600000E-005	2.89590000E-005	5.16250000E-005	8.96190000E-005	1.43750000E-004	2.14750000E-004	3.03250000E-004	4.08750000E-004	
1.40000000E+000	1.90190000E-005	2.91600000E-005	5.18300000E-005	8.98390000E-005	1.43950000E-004	2.15200000E-004	3.03700000E-004	4.09350000E-004	
1.45000000E+000	1.92000000E-005	2.93500000E-005	5.21150000E-005	9.01300000E-005	1.44350000E-004	2.15750000E-004	3.04360000E-004	4.10010000E-004	
1.50000000E+000	1.93400000E-005	2.95100000E-005	5.22700000E-005	9.04200000E-005	1.44600000E-004	2.16000000E-004	3.04800000E-004	4.10710000E-004	
1.55000000E+000	1.94900000E-005	2.97150000E-005	5.24990000E-005	9.05360000E-005	1.44850000E-004	2.16400000E-004	3.05290000E-004	4.11110000E-004	
1.60000000E+000	1.96350000E-005	2.98440000E-005	5.26550000E-005	9.08490000E-005	1.45250000E-004	2.16750000E-004	3.05760000E-004	4.11960000E-004	
1.65000000E+000	1.97600000E-005	3.00040000E-005	5.27980000E-005	9.10200000E-005	1.45450000E-004	2.17050000E-004	3.06100000E-004	4.12360000E-004	
1.70000000E+000	1.99050000E-005	3.01600000E-005	5.30440000E-005	9.12320000E-005	1.45750000E-004	2.17500000E-004	3.06760000E-004	4.12960000E-004	
1.75000000E+000	2.00090000E-005	3.02600000E-005	5.31690000E-005	9.14890000E-005	1.46000000E-004	2.17750000E-004	3.07010000E-004	4.13510000E-004	
1.80000000E+000	2.01400000E-005	3.04390000E-005	5.33440000E-005	9.15900000E-005	1.46200000E-004	2.18100000E-004	3.07460000E-004	4.13910000E-004	
1.85000000E+000	2.02500000E-005	3.05450000E-005	5.34840000E-005	9.18660000E-005	1.46500000E-004	2.18400000E-004	3.07860000E-004	4.14510000E-004	
1.90000000E+000	2.03340000E-005	3.06740000E-005	5.36290000E-005	9.20300000E-005	1.46700000E-004	2.18650000E-004	3.08100000E-004	4.14910000E-004	
1.95000000E+000	2.04700000E-005	3.08040000E-005	5.38250000E-005	9.21970000E-005	1.46950000E-004	2.19050000E-004	3.08710000E-004	4.15460000E-004	
2.00000000E+000	2.05500000E-005	3.08940000E-005	5.39050000E-005	9.23870000E-005	1.47150000E-004	2.19250000E-004	3.08900000E-004	4.15950000E-004	
2.05000000E+000	2.06600000E-005	3.10390000E-005	5.40690000E-005	9.24880000E-005	1.47350000E-004	2.19600000E-004	3.09300000E-004	4.16250000E-004	
2.10000000E+000	2.07500000E-005	3.11250000E-005	5.41900000E-005	9.27340000E-005	1.47650000E-004	2.19850000E-004	3.09650000E-004	4.16900000E-004	
2.15000000E+000	2.08350000E-005	3.12350000E-005	5.42790000E-005	9.28600000E-005	1.47750000E-004	2.20050000E-004	3.09960000E-004	4.17100000E-004	
2.20000000E+000	2.09450000E-005	3.13500000E-005	5.44790000E-005	9.30240000E-005	1.48000000E-004	2.20400000E-004	3.10450000E-004	4.17610000E-004	
2.25000000E+000	2.10100000E-005	3.14190000E-005	5.45490000E-005	9.32290000E-005	1.48200000E-004	2.20600000E-004	3.10660000E-004	4.18200000E-004	
2.30000000E+000	2.11050000E-005	3.15590000E-005	5.47000000E-005	9.33000000E-005	1.48300000E-004	2.20900000E-004	3.11000000E-004	4.18410000E-004	
2.35000000E+000	2.11890000E-005	3.16300000E-005	5.47840000E-005	9.35230000E-005	1.48650000E-004	2.21150000E-004	3.11300000E-004	4.19010000E-004	
2.40000000E+000	2.12600000E-005	3.17340000E-005	5.48700000E-005	9.36050000E-005	1.48750000E-004	2.21300000E-004	3.11600000E-004	4.19260000E-004	
2.45000000E+000	2.13650000E-005	3.18400000E-005	5.50630000E-005	9.37800000E-005	1.49000000E-004	2.21650000E-004	3.12000000E-004	4.19650000E-004	
2.50000000E+000	2.14250000E-005	3.18790000E-005	5.51290000E-005	9.39630000E-005	1.49150000E-004	2.21850000E-004	3.12210000E-004	4.20110000E-004	
2.55000000E+000	2.15100000E-005	3.20240000E-005	5.52650000E-005	9.39780000E-005	1.49300000E-004	2.22100000E-004	3.12510000E-004	4.20300000E-004	
2.60000000E+000	2.15800000E-005	3.20840000E-005	5.53650000E-005	9.42240000E-005	1.49550000E-004	2.22300000E-004	3.12810000E-004	4.20850000E-004	
2.65000000E+000	2.16500000E-005	3.21700000E-005	5.54400000E-005	9.43090000E-005	1.49700000E-004	2.22500000E-004	3.13000000E-004	4.21150000E-004	
2.70000000E+000	2.17400000E-005	3.22550000E-005	5.56150000E-005	9.44430000E-005	1.49850000E-004	2.22850000E-004	3.13510000E-004	4.21510000E-004	
2.75000000E+000	2.17950000E-005	3.23240000E-005	5.56590000E-005	9.46300000E-005	1.50000000E-004	2.22950000E-004	3.13700000E-004	4.22000000E-004	
2.80000000E+000	2.18800000E-005	3.24400000E-005	5.57900000E-005	9.46630000E-005	1.50150000E-004	2.23250000E-004	3.14060000E-004	4.22150000E-004	
2.85000000E+000	2.19450000E-005	3.24990000E-005	5.58640000E-005	9.48830000E-005	1.50450000E-004	2.23400000E-004	3.14210000E-004	4.22660000E-004	
2.90000000E+000	2.20040000E-005	3.25850000E-005	5.59590000E-005	9.49540000E-005	1.50550000E-004	2.23600000E-004	3.14460000E-004	4.22960000E-004	
2.95000000E+000	2.20900000E-005	3.26840000E-005	5.61050000E-005	9.50950000E-005	1.50700000E-004	2.23950000E-004	3.14850000E-004	4.23250000E-004	
3.00000000E+000	2.21450000E-005	3.27190000E-005	5.61490000E-005	9.52630000E-005	1.50850000E-004	2.24050000E-004	3.15000000E-004	4.23660000E-004	
3.05000000E+000	2.22250000E-005	3.28440000E-005	5.62740000E-005	9.53150000E-005	1.51000000E-004	2.24300000E-004	3.15350000E-004	4.23910000E-004	
3.10000000E+000	2.22850000E-005	3.29000000E-005	5.63450000E-005	9.55050000E-005	1.51250000E-004	2.24450000E-004	3.15550000E-004	4.24360000E-004	
3.15000000E+000	2.23400000E-005	3.29800000E-005	5.64400000E-005	9.55720000E-005	1.51350000E-004	2.24650000E-004	3.15800000E-004	4.24550000E-004	
3.20000000E+000	2.24300000E-005	3.30600000E-005	5.65740000E-005	9.57140000E-005	1.51500000E-004	2.24900000E-004	3.16100000E-004	4.24850000E-004	
3.25000000E+000	2.24750000E-005	3.31100000E-005	5.66150000E-005	9.58550000E-005	1.51650000E-004	2.25000000E-004	3.16310000E-004	4.25250000E-004	
3.30000000E+000	2.25550000E-005	3.32300000E-005	5.67400000E-005	9.58780000E-005	1.51750000E-004	2.25350000E-004	3.16650000E-004	4.25500000E-004	
3.35000000E+000	2.26140000E-005	3.32710000E-005	5.68050000E-005	9.60820000E-005	1.52000000E-004	2.25450000E-004	3.16800000E-004	4.25950000E-004	
3.40000000E+000	2.26690000E-005	3.33540000E-005	5.68940000E-005	9.61570000E-005	1.52100000E-004	2.25600000E-004	3.17050000E-004	4.26250000E-004	
3.45000000E+000	2.27600000E-005	3.34290000E-005	5.70400000E-005	9.63140000E-005	1.52250000E-004	2.25950000E-004	3.17410000E-004	4.26560000E-004	
3.50000000E+000	2.27950000E-005	3.34750000E-005	5.70600000E-005	9.64440000E-005	1.52400000E-004	2.26050000E-004	3.17560000E-004	4.26860000E-004	
3.55000000E+000	2.28750000E-005	3.35950000E-005	5.72000000E-005	9.64780000E-005	1.52500000E-004	2.26300000E-004	3.17900000E-004	4.27050000E-004	
3.60000000E+000	2.29350000E-005	3.36340000E-005	5.72800000E-005	9.66900000E-005	1.52750000E-004	2.26400000E-004	3.18050000E-004	4.27460000E-004	
3.65000000E+000	2.29790000E-005	3.37190000E-005	5.73340000E-005	9.67380000E-005	1.52800000E-004	2.26600000E-004	3.18260000E-004	4.27750000E-004	
3.70000000E+000	2.30650000E-005	3.38090000E-005	5.74790000E-005	9.68720000E-005	1.53050000E-004	2.26900000E-004	3.18650000E-004	4.28050000E-004	
3.75000000E+000	2.31050000E-005	3.38290000E-005	5.75240000E-005	9.69990000E-005	1.53150000E-004	2.27000000E-004	3.18750000E-004	4.28410000E-004	
3.80000000E+000	2.31840000E-005	3.39450000E-005	5.76390000E-005	9.70330000E-005	1.53300000E-004	2.27250000E-004	3.19050000E-004	4.28450000E-004	
3.85000000E+000	2.32350000E-005	3.39890000E-005	5.77140000E-005	9.72640000E-005	1.53500000E-004	2.27350000E-004	3.19260000E-004	4.28960000E-004	
3.90000000E+000	2.32950000E-005	3.40700000E-005	5.77700000E-005	9.72890000E-005	1.53550000E-004	2.27500000E-004	3.19500000E-004	4.29110000E-004	
3.95000000E+000	2.33740000E-005	3.41400000E-005	5.79190000E-005	9.74280000E-005	1.53700000E-004	2.27850000E-004	3.19900000E-004	4.29500000E-004	
4.00000000E+000	2.34140000E-005	3.41890000E-005	5.79540000E-005	9.75800000E-005	1.53850000E-004	2.27950000E-004	3.20000000E-004	4.29810000E-004	
4.05000000E+000	2.34900000E-005	3.42990000E-005	5.80640000E-005	9.76140000E-005	1.53900000E-004	2.28150000E-004	3.20300000E-004	4.30000000E-004	
4.10000000E+000	2.35450000E-005	3.43340000E-005	5.81350000E-005	9.78070000E-005	1.54200000E-004	2.28300000E-004	3.20450000E-004	4.30450000E-004	
4.15000000E+000	2.35950000E-005	3.44250000E-005	5.82040000E-005	9.78520000E-005	1.54250000E-004	2.28400000E-004	3.20600000E-004	4.30660000E-004	
4.20000000E+000	2.36800000E-005	3.45000000E-005	5.83490000E-005	9.79680000E-005	1.54450000E-004	2.28760000E-004	3.21000000E-004	4.30960000E-004	
4.25000000E+000	2.37200000E-005	3.45200000E-005	5.83840000E-005	9.80610000E-005	1.54600000E-004	2.28800000E-004	3.21110000E-004	4.31260000E-004	
4.30000000E+000	2.37940000E-005	3.46540000E-005	5.85040000E-005	9.81500000E-005	1.54650000E-004	2.29000000E-004	3.21450000E-004	4.31400000E-004	
4.35000000E+000	2.38450000E-005	3.46900000E-005	5.85650000E-005	9.83590000E-005	1.54850000E-004	2.29250000E-004	3.21600000E-004	4.31850000E-004	
4.40000000E+000	2.39050000E-005	3.47640000E-005	5.86250000E-005	9.83920000E-005	1.54950000E-004	2.29350000E-004	3.21850000E-004	4.32060000E-004	
4.45000000E+000	2.39840000E-005	3.48440000E-005	5.87790000E-005	9.85230000E-005	1.55100000E-004	2.29650000E-004	3.22100000E-004	4.32360000E-004	
4.50000000E+000	2.40240000E-005	3.48850000E-005	5.88150000E-005	9.86460000E-005	1.55250000E-004	2.29700000E-004	3.22210000E-004	4.32700000E-004	
4.55000000E+000	2.41000000E-005	3.49950000E-005	5.89400000E-005	9.87200000E-005	1.55400000E-004	2.30000000E-004	3.22550000E-004	4.32850000E-004	
4.60000000E+000	2.41550000E-005	3.50340000E-005	5.90090000E-005	9.88990000E-005	1.55600000E-004	2.30100000E-004	3.22660000E-004	4.33250000E-004	
4.65000000E+000	2.42050000E-005	3.51150000E-005	5.90500000E-005	9.89470000E-005	1.55650000E-004	2.30200000E-004	3.22910000E-004	4.33460000E-004	
4.70000000E+000	2.43000000E-005	3.52040000E-005	5.92190000E-005	9.90780000E-005	1.55850000E-004	2.30550000E-004	3.23250000E-004	4.33700000E-004	
4.75000000E+000	2.43350000E-005	3.52340000E-005	5.92450000E-005	9.91930000E-005	1.55950000E-004	2.30600000E-004	3.23360000E-004	4.34060000E-004	
4.80000000E+000	2.44150000E-005	3.53550000E-005	5.93790000E-005	9.92340000E-005	1.56100000E-004	2.30850000E-004	3.23650000E-004	4.34250000E-004	
4.85000000E+000	2.44700000E-005	3.53990000E-005	5.94390000E-005	9.94580000E-005	1.56300000E-004	2.31010000E-004	3.23850000E-004	4.34650000E-004	
4.90000000E+000	2.45300000E-005	3.54800000E-005	5.94980000E-005	9.94990000E-005	1.56400000E-004	2.31150000E-004	3.24060000E-004	4.34860000E-004	
4.95000000E+000	2.46250000E-005	3.55650000E-005	5.96490000E-005	9.96290000E-005	1.56550000E-004	2.31450000E-004	3.24400000E-004	4.35100000E-004	
5.00000000E+000	2.46700000E-005	3.55990000E-005	5.97090000E-005	9.97330000E-005	1.56700000E-004	2.31500000E-004	3.24460000E-004	4.35500000E-004	

TEST RESULTS:  MOSFET  12/04/2023  23:22:42


