ATTRIBUTES:

Attribute #1:
Attribute #2:Test
Attribute #3:dev1
Attribute #4:PASSED
SETUP:MOSFET  12/04/2023  23:33:35
DATE:12/04/2023
TIME:23:33:35

CONDITIONS:

ID:	D	
UNIT:	SMU1	
MODE: SWEEP	
START:	0	
STOP:	5	
PNTS:	101	
STEP:	0.05

ID:	G	
UNIT:	SMU3	
MODE: STEP	
START:	0	
STOP:	0.7	
PNTS:	8	
STEP:	0.1

ID:	S	
UNIT:	SMU4	
START:	0	
STOP:	1	
PNTS:	1	
	STEP:	0

DATA:  MOSFET  12/04/2023  23:33:35

VD	ID	ID2	ID3	ID4	ID5	ID6	ID7	ID8	
1.35000000E+000	2.19400000E-003	2.92500000E-003	3.97990000E-003	5.30460000E-003	6.84050000E-003	8.54590000E-003	1.04240000E-002	1.23450000E-002	
1.40000000E+000	2.29100000E-003	3.02300000E-003	4.08050000E-003	5.40490000E-003	6.94350000E-003	8.65220000E-003	1.05450000E-002	1.24650000E-002	
1.45000000E+000	2.39210000E-003	3.12300000E-003	4.18040000E-003	5.50650000E-003	7.04550000E-003	8.75810000E-003	1.06500000E-002	1.25750000E-002	
1.50000000E+000	2.49150000E-003	3.22600000E-003	4.28300000E-003	5.60900000E-003	7.15110000E-003	8.86390000E-003	1.07600000E-002	1.26850000E-002	
1.55000000E+000	2.59550000E-003	3.32700000E-003	4.38550000E-003	5.71200000E-003	7.25410000E-003	8.97170000E-003	1.08650000E-002	1.27950000E-002	
1.60000000E+000	2.70000000E-003	3.43360000E-003	4.48850000E-003	5.81550000E-003	7.36050000E-003	9.07800000E-003	1.09750000E-002	1.29050000E-002	
1.65000000E+000	2.80550000E-003	3.53910000E-003	4.59500000E-003	5.91950000E-003	7.46510000E-003	9.18340000E-003	1.10850000E-002	1.30150000E-002	
1.70000000E+000	2.91450000E-003	3.64650000E-003	4.69950000E-003	6.02510000E-003	7.57050000E-003	9.29070000E-003	1.11950000E-002	1.31250000E-002	
1.75000000E+000	3.02260000E-003	3.75500000E-003	4.80750000E-003	6.13210000E-003	7.67750000E-003	9.39660000E-003	1.13000000E-002	1.32300000E-002	
1.80000000E+000	3.13400000E-003	3.86360000E-003	4.91550000E-003	6.23970000E-003	7.78360000E-003	9.50530000E-003	1.14100000E-002	1.33450000E-002	
1.85000000E+000	3.24550000E-003	3.97560000E-003	5.02400000E-003	6.34500000E-003	7.89120000E-003	9.61260000E-003	1.15150000E-002	1.34500000E-002	
1.90000000E+000	3.35850000E-003	4.08740000E-003	5.13460000E-003	6.45350000E-003	7.99940000E-003	9.71890000E-003	1.16250000E-002	1.35550000E-002	
1.95000000E+000	3.47450000E-003	4.20050000E-003	5.24590000E-003	6.56370000E-003	8.10670000E-003	9.82760000E-003	1.17350000E-002	1.36650000E-002	
2.00000000E+000	3.58900000E-003	4.31660000E-003	5.35800000E-003	6.67310000E-003	8.21730000E-003	9.93490000E-003	1.18450000E-002	1.37700000E-002	
2.05000000E+000	3.70750000E-003	4.43050000E-003	5.47100000E-003	6.78400000E-003	8.32510000E-003	1.00450000E-002	1.19500000E-002	1.38800000E-002	
2.10000000E+000	3.82560000E-003	4.54900000E-003	5.58400000E-003	6.89510000E-003	8.43620000E-003	1.01540000E-002	1.20600000E-002	1.39850000E-002	
2.15000000E+000	3.94250000E-003	4.66440000E-003	5.69840000E-003	7.00550000E-003	8.54450000E-003	1.02620000E-002	1.21700000E-002	1.40900000E-002	
2.20000000E+000	4.06550000E-003	4.78410000E-003	5.81410000E-003	7.11800000E-003	8.65510000E-003	1.03710000E-002	1.22750000E-002	1.41950000E-002	
2.25000000E+000	4.18540000E-003	4.90450000E-003	5.93110000E-003	7.23050000E-003	8.76710000E-003	1.04790000E-002	1.23850000E-002	1.43050000E-002	
2.30000000E+000	4.31060000E-003	5.02300000E-003	6.04750000E-003	7.34500000E-003	8.87870000E-003	1.06000000E-002	1.24950000E-002	1.44100000E-002	
2.35000000E+000	4.43410000E-003	5.14700000E-003	6.16500000E-003	7.45920000E-003	8.99220000E-003	1.07100000E-002	1.26050000E-002	1.45250000E-002	
2.40000000E+000	4.55950000E-003	5.26900000E-003	6.28540000E-003	7.57500000E-003	9.10380000E-003	1.08250000E-002	1.27150000E-002	1.46250000E-002	
2.45000000E+000	4.68710000E-003	5.39350000E-003	6.40460000E-003	7.69110000E-003	9.21680000E-003	1.09300000E-002	1.28250000E-002	1.47300000E-002	
2.50000000E+000	4.81250000E-003	5.51920000E-003	6.52550000E-003	7.80750000E-003	9.33220000E-003	1.10450000E-002	1.29300000E-002	1.48450000E-002	
2.55000000E+000	4.94190000E-003	5.64360000E-003	6.64710000E-003	7.92410000E-003	9.44520000E-003	1.11550000E-002	1.30450000E-002	1.49450000E-002	
2.60000000E+000	5.07090000E-003	5.77160000E-003	6.76890000E-003	8.04330000E-003	9.56110000E-003	1.12650000E-002	1.31550000E-002	1.50550000E-002	
2.65000000E+000	5.20110000E-003	5.89900000E-003	6.89320000E-003	8.16150000E-003	9.67650000E-003	1.13800000E-002	1.32650000E-002	1.51650000E-002	
2.70000000E+000	5.33410000E-003	6.02870000E-003	7.01590000E-003	8.28170000E-003	9.79190000E-003	1.14900000E-002	1.33750000E-002	1.52700000E-002	
2.75000000E+000	5.46460000E-003	6.15860000E-003	7.14110000E-003	8.40040000E-003	9.91010000E-003	1.16050000E-002	1.34850000E-002	1.53750000E-002	
2.80000000E+000	5.59900000E-003	6.28760000E-003	7.26750000E-003	8.52160000E-003	1.00250000E-002	1.17200000E-002	1.35950000E-002	1.54900000E-002	
2.85000000E+000	5.73300000E-003	6.42010000E-003	7.39360000E-003	8.64220000E-003	1.01430000E-002	1.18350000E-002	1.37100000E-002	1.55950000E-002	
2.90000000E+000	5.86800000E-003	6.55200000E-003	7.52260000E-003	8.76430000E-003	1.02620000E-002	1.19450000E-002	1.38200000E-002	1.57050000E-002	
2.95000000E+000	6.00550000E-003	6.68550000E-003	7.64890000E-003	8.88730000E-003	1.03820000E-002	1.20650000E-002	1.39300000E-002	1.58100000E-002	
3.00000000E+000	6.13950000E-003	6.82040000E-003	7.77860000E-003	9.01080000E-003	1.05100000E-002	1.21800000E-002	1.40500000E-002	1.59250000E-002	
3.05000000E+000	6.27900000E-003	6.95350000E-003	7.90740000E-003	9.13290000E-003	1.06250000E-002	1.22950000E-002	1.41600000E-002	1.60300000E-002	
3.10000000E+000	6.41750000E-003	7.09100000E-003	8.03760000E-003	9.25920000E-003	1.07450000E-002	1.24100000E-002	1.42700000E-002	1.61400000E-002	
3.15000000E+000	6.55700000E-003	7.22650000E-003	8.16920000E-003	9.38460000E-003	1.08700000E-002	1.25300000E-002	1.43850000E-002	1.62500000E-002	
3.20000000E+000	6.69500000E-003	7.36050000E-003	8.29740000E-003	9.50720000E-003	1.09850000E-002	1.26400000E-002	1.44950000E-002	1.63560000E-002	
3.25000000E+000	6.83400000E-003	7.49900000E-003	8.43000000E-003	9.63400000E-003	1.11050000E-002	1.27600000E-002	1.46100000E-002	1.64650000E-002	
3.30000000E+000	6.97710000E-003	7.63700000E-003	8.56300000E-003	9.75990000E-003	1.12300000E-002	1.28700000E-002	1.47250000E-002	1.65750000E-002	
3.35000000E+000	7.11890000E-003	7.77960000E-003	8.69610000E-003	9.88720000E-003	1.13500000E-002	1.29900000E-002	1.48350000E-002	1.66850000E-002	
3.40000000E+000	7.26150000E-003	7.91980000E-003	8.83200000E-003	1.00150000E-002	1.14750000E-002	1.31100000E-002	1.49500000E-002	1.67950000E-002	
3.45000000E+000	7.40650000E-003	8.06000000E-003	8.96690000E-003	1.01430000E-002	1.16000000E-002	1.32250000E-002	1.50650000E-002	1.69110000E-002	
3.50000000E+000	7.55000000E-003	8.20260000E-003	9.10190000E-003	1.02720000E-002	1.17250000E-002	1.33450000E-002	1.51800000E-002	1.70250000E-002	
3.55000000E+000	7.69810000E-003	8.34510000E-003	9.23970000E-003	1.04030000E-002	1.18450000E-002	1.34650000E-002	1.52950000E-002	1.71300000E-002	
3.60000000E+000	7.84440000E-003	8.49010000E-003	9.37700000E-003	1.05450000E-002	1.19700000E-002	1.35850000E-002	1.54100000E-002	1.72550000E-002	
3.65000000E+000	7.99180000E-003	8.63310000E-003	9.51620000E-003	1.06700000E-002	1.20950000E-002	1.37050000E-002	1.55250000E-002	1.73650000E-002	
3.70000000E+000	8.14200000E-003	8.77900000E-003	9.65360000E-003	1.08050000E-002	1.22200000E-002	1.38250000E-002	1.56400000E-002	1.74800000E-002	
3.75000000E+000	8.28930000E-003	8.92590000E-003	9.79470000E-003	1.09350000E-002	1.23450000E-002	1.39450000E-002	1.57550000E-002	1.76000000E-002	
3.80000000E+000	8.44190000E-003	9.07280000E-003	9.93440000E-003	1.10650000E-002	1.24750000E-002	1.40650000E-002	1.58750000E-002	1.77100000E-002	
3.85000000E+000	8.59210000E-003	9.22150000E-003	1.00750000E-002	1.12050000E-002	1.26050000E-002	1.41900000E-002	1.59900000E-002	1.78250000E-002	
3.90000000E+000	8.74330000E-003	9.36980000E-003	1.02180000E-002	1.13350000E-002	1.27350000E-002	1.43100000E-002	1.61050000E-002	1.79410000E-002	
3.95000000E+000	8.89780000E-003	9.51960000E-003	1.03580000E-002	1.14700000E-002	1.28600000E-002	1.44300000E-002	1.62250000E-002	1.80600000E-002	
4.00000000E+000	9.05080000E-003	9.67170000E-003	1.05100000E-002	1.16050000E-002	1.29850000E-002	1.45600000E-002	1.63450000E-002	1.81750000E-002	
4.05000000E+000	9.20680000E-003	9.82000000E-003	1.06550000E-002	1.17400000E-002	1.31150000E-002	1.46800000E-002	1.64650000E-002	1.82950000E-002	
4.10000000E+000	9.36270000E-003	9.97400000E-003	1.08000000E-002	1.18750000E-002	1.32450000E-002	1.48050000E-002	1.65850000E-002	1.84150000E-002	
4.15000000E+000	9.51770000E-003	1.01260000E-002	1.09450000E-002	1.20100000E-002	1.33750000E-002	1.49250000E-002	1.67050000E-002	1.85300000E-002	
4.20000000E+000	9.67360000E-003	1.02770000E-002	1.10850000E-002	1.21450000E-002	1.35050000E-002	1.50500000E-002	1.68250000E-002	1.86610000E-002	
4.25000000E+000	9.83000000E-003	1.04330000E-002	1.12350000E-002	1.22850000E-002	1.36300000E-002	1.51750000E-002	1.69450000E-002	1.87750000E-002	
4.30000000E+000	9.99070000E-003	1.05950000E-002	1.13850000E-002	1.24250000E-002	1.37650000E-002	1.53000000E-002	1.70650000E-002	1.89050000E-002	
4.35000000E+000	1.01500000E-002	1.07500000E-002	1.15300000E-002	1.25650000E-002	1.38950000E-002	1.54250000E-002	1.71850000E-002	1.90250000E-002	
4.40000000E+000	1.03090000E-002	1.09050000E-002	1.16750000E-002	1.27050000E-002	1.40300000E-002	1.55500000E-002	1.73050000E-002	1.91500000E-002	
4.45000000E+000	1.04720000E-002	1.10700000E-002	1.18250000E-002	1.28450000E-002	1.41650000E-002	1.56760000E-002	1.74300000E-002	1.92750000E-002	
4.50000000E+000	1.06450000E-002	1.12250000E-002	1.19800000E-002	1.29850000E-002	1.42950000E-002	1.58050000E-002	1.75550000E-002	1.94050000E-002	
4.55000000E+000	1.08050000E-002	1.13850000E-002	1.21300000E-002	1.31300000E-002	1.44300000E-002	1.59450000E-002	1.76750000E-002	1.95500000E-002	
4.60000000E+000	1.09700000E-002	1.15450000E-002	1.22850000E-002	1.32650000E-002	1.45700000E-002	1.60800000E-002	1.78050000E-002	1.96850000E-002	
4.65000000E+000	1.11350000E-002	1.17100000E-002	1.24350000E-002	1.34150000E-002	1.47050000E-002	1.62250000E-002	1.79300000E-002	1.98300000E-002	
4.70000000E+000	1.12950000E-002	1.18700000E-002	1.25900000E-002	1.35600000E-002	1.48450000E-002	1.63560000E-002	1.80600000E-002	1.99650000E-002	
4.75000000E+000	1.14650000E-002	1.20350000E-002	1.27450000E-002	1.37050000E-002	1.49850000E-002	1.64900000E-002	1.81850000E-002	2.01010000E-002	
4.80000000E+000	1.16300000E-002	1.22000000E-002	1.29050000E-002	1.38550000E-002	1.51250000E-002	1.66250000E-002	1.83050000E-002	2.02500000E-002	
4.85000000E+000	1.18000000E-002	1.23650000E-002	1.30650000E-002	1.40050000E-002	1.52650000E-002	1.67550000E-002	1.84300000E-002	2.03850000E-002	
4.90000000E+000	1.19650000E-002	1.25300000E-002	1.32200000E-002	1.41500000E-002	1.54050000E-002	1.68910000E-002	1.85700000E-002	2.05150000E-002	
4.95000000E+000	1.21300000E-002	1.27000000E-002	1.33800000E-002	1.43050000E-002	1.55450000E-002	1.70300000E-002	1.87050000E-002	2.06650000E-002	
5.00000000E+000	1.23000000E-002	1.28650000E-002	1.35400000E-002	1.44500000E-002	1.56850000E-002	1.71650000E-002	1.88100000E-002	2.08050000E-002	

TEST RESULTS:  MOSFET  12/04/2023  23:33:35


