ATTRIBUTES:

Attribute #1:
Attribute #2:Test
Attribute #3:dev1
Attribute #4:PASSED
SETUP:MOSFET  12/05/2023  00:06:13
DATE:12/05/2023
TIME:00:06:13

CONDITIONS:

ID:	D	
UNIT:	SMU1	
MODE: STEP	
START:	0	
STOP:	5	
PNTS:	6	
STEP:	1

ID:	G	
UNIT:	SMU3	
MODE: SWEEP	
START:	-0.1	
STOP:	0.7	
PNTS:	81	
STEP:	0.01

ID:	S	
UNIT:	SMU4	
START:	0	
STOP:	1	
PNTS:	1	
	STEP:	0

DATA:  MOSFET  12/05/2023  00:06:13

ID	ID2	ID3	ID4	ID5	ID6	
-5.98430000E-007	9.32700000E-005	9.99640000E-005	1.02890000E-004	1.05500000E-004	1.07800000E-004	
-5.45230000E-007	9.82990000E-005	1.04800000E-004	1.07800000E-004	1.10800000E-004	1.13200000E-004	
-6.37080000E-007	1.03660000E-004	1.10350000E-004	1.13450000E-004	1.16500000E-004	1.18950000E-004	
-5.72530000E-007	1.08900000E-004	1.16000000E-004	1.19200000E-004	1.22300000E-004	1.24800000E-004	
-6.27040000E-007	1.14800000E-004	1.22000000E-004	1.25200000E-004	1.28450000E-004	1.31050000E-004	
-6.43540000E-007	1.20800000E-004	1.28150000E-004	1.31450000E-004	1.34700000E-004	1.37350000E-004	
-6.10980000E-007	1.27050000E-004	1.34450000E-004	1.37850000E-004	1.41300000E-004	1.44000000E-004	
-6.88680000E-007	1.33550000E-004	1.41150000E-004	1.44600000E-004	1.48000000E-004	1.50800000E-004	
-6.27270000E-007	1.40000000E-004	1.47750000E-004	1.51300000E-004	1.54800000E-004	1.57650000E-004	
-7.04190000E-007	1.47000000E-004	1.54800000E-004	1.58400000E-004	1.62000000E-004	1.65000000E-004	
-6.95900000E-007	1.54050000E-004	1.62050000E-004	1.65800000E-004	1.69450000E-004	1.72400000E-004	
-6.83940000E-007	1.61350000E-004	1.69400000E-004	1.73250000E-004	1.77100000E-004	1.80150000E-004	
-7.34430000E-007	1.69000000E-004	1.77200000E-004	1.81150000E-004	1.85000000E-004	1.88150000E-004	
-6.99330000E-007	1.76600000E-004	1.85050000E-004	1.89000000E-004	1.92960000E-004	1.96200000E-004	
-7.67530000E-007	1.84550000E-004	1.93000000E-004	1.97110000E-004	2.01200000E-004	2.04550000E-004	
-7.26580000E-007	1.92650000E-004	2.01300000E-004	2.05500000E-004	2.09600000E-004	2.13000000E-004	
-7.59840000E-007	2.01150000E-004	2.09850000E-004	2.14200000E-004	2.18450000E-004	2.21950000E-004	
-7.83530000E-007	2.09800000E-004	2.18700000E-004	2.23100000E-004	2.27400000E-004	2.32450000E-004	
-7.53730000E-007	2.18600000E-004	2.27750000E-004	2.32250000E-004	2.36600000E-004	2.40250000E-004	
-8.25820000E-007	2.27750000E-004	2.36950000E-004	2.41600000E-004	2.46110000E-004	2.49850000E-004	
-7.74830000E-007	2.37050000E-004	2.46450000E-004	2.51250000E-004	2.55810000E-004	2.59610000E-004	
-8.30800000E-007	2.46300000E-004	2.55850000E-004	2.60700000E-004	2.65410000E-004	2.69310000E-004	
-8.39640000E-007	2.56200000E-004	2.65900000E-004	2.70860000E-004	2.75660000E-004	2.79610000E-004	
-8.29780000E-007	2.66050000E-004	2.76000000E-004	2.81100000E-004	2.85950000E-004	2.90010000E-004	
-8.65020000E-007	2.76400000E-004	2.86400000E-004	2.91650000E-004	2.96650000E-004	3.00850000E-004	
-8.37780000E-007	2.86760000E-004	2.97050000E-004	3.02360000E-004	3.07400000E-004	3.11600000E-004	
-8.95320000E-007	2.97460000E-004	3.07950000E-004	3.13360000E-004	3.18560000E-004	3.22910000E-004	
-8.59870000E-007	3.08160000E-004	3.18800000E-004	3.24350000E-004	3.29700000E-004	3.34010000E-004	
-8.86090000E-007	3.19260000E-004	3.30110000E-004	3.35750000E-004	3.41150000E-004	3.45710000E-004	
-9.12000000E-007	3.30550000E-004	3.41550000E-004	3.47450000E-004	3.52950000E-004	3.57550000E-004	
-8.91130000E-007	3.42250000E-004	3.53350000E-004	3.59450000E-004	3.64960000E-004	3.69700000E-004	
-9.37520000E-007	3.53950000E-004	3.65410000E-004	3.71350000E-004	3.77150000E-004	3.82050000E-004	
-8.95580000E-007	3.66150000E-004	3.77760000E-004	3.84000000E-004	3.89760000E-004	3.94660000E-004	
-9.51690000E-007	3.77910000E-004	3.89800000E-004	3.96210000E-004	4.02000000E-004	4.07100000E-004	
-9.74450000E-007	3.90600000E-004	4.02550000E-004	4.09050000E-004	4.15150000E-004	4.20300000E-004	
-9.63220000E-007	4.03260000E-004	4.15460000E-004	4.22110000E-004	4.28300000E-004	4.33550000E-004	
-1.00820000E-006	4.16200000E-004	4.28710000E-004	4.35400000E-004	4.41700000E-004	4.47150000E-004	
-9.84760000E-007	4.29350000E-004	4.42100000E-004	4.49110000E-004	4.55350000E-004	4.60760000E-004	
-1.02630000E-006	4.42700000E-004	4.55710000E-004	4.62910000E-004	4.69300000E-004	4.74900000E-004	
-1.03370000E-006	4.56500000E-004	4.69550000E-004	4.76810000E-004	4.83500000E-004	4.89150000E-004	
-1.03520000E-006	4.70060000E-004	4.83450000E-004	4.90840000E-004	4.97550000E-004	5.03240000E-004	
-1.04800000E-006	4.84050000E-004	4.97610000E-004	5.05270000E-004	5.12060000E-004	5.17960000E-004	
-1.04800000E-006	4.98440000E-004	5.12360000E-004	5.20110000E-004	5.27110000E-004	5.33040000E-004	

TEST RESULTS:  MOSFET  12/05/2023  00:06:13


